,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Jaccard_coefficient,Adamic_adar_index,Cn_soundarajan_hopcroft,Ra_index_soundarajan_hopcroft,Label
2572,2,156905,0,0,9144.666667,0.174843537,1.27E-05,0.156012315,2,0,1
2573,2,156905,0,0,5976.666667,0.114272239,1.27E-05,0.151798422,2,0,1
2574,10,156905,0,1,891.0909091,0.062470524,1.27E-05,0.203933524,2,0,1
2575,15,156905,0,2,3983.75,0.406230482,5.09E-05,0.706159074,8,0,1
2576,2,156905,0,0,5994.666667,0.114616395,1.27E-05,0.153748196,2,0,1
2577,83,156905,0,23,2043.916667,1.094215645,0.000222789,3.258741764,35,0,1
2578,2,156905,0,0,994,0.019005009,6.37E-06,0.095140689,1,0,1
2579,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2580,84,156905,0,17,2373.294118,1.285674225,0.000210055,2.952838378,33,0,1
2581,1,156905,0,0,5001,0.063745172,6.37E-06,0.077968063,1,0,1
2582,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2583,1,156905,0,0,212.5,0.002708628,0,0,0,0,1
2584,2,156905,0,0,9144.666667,0.174843537,1.27E-05,0.156012315,2,0,1
2585,3,156905,0,0,11751.5,0.299580641,1.91E-05,0.233529132,3,0,1
2586,1,156905,0,0,811.5,0.010343773,0,0,0,0,1
2587,1,156905,0,0,84.5,0.001077078,0,0,0,0,1
2588,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2589,3,156905,0,0,11751.5,0.299580641,1.91E-05,0.233529132,3,0,1
2590,1,156905,0,0,5028,0.064089327,6.37E-06,0.079917837,1,0,1
2591,16,156905,0,3,1608.411765,0.174263572,7.00E-05,1.006351321,11,0,1
2592,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2593,13,156905,0,1,1736.571429,0.154946274,1.91E-05,0.359579217,3,0,1
2594,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2595,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2596,2,156905,0,0,9166.666667,0.175264171,1.27E-05,0.151347176,2,0,1
2597,1,156905,0,0,3964,0.050527067,6.37E-06,0.073830359,1,0,1
2598,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2599,2,156905,0,0,3704.666667,0.070832218,1.27E-05,0.169920439,2,0,1
2600,7,156905,0,3,579.25,0.029533606,4.46E-05,0.900455505,7,0,1
2601,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2602,11,156905,0,2,6062.416667,0.463647024,3.82E-05,0.492231816,6,0,1
2603,1,156905,0,0,5028,0.064089327,6.37E-06,0.079917837,1,0,1
2604,2,156905,0,0,9144.666667,0.174843537,1.27E-05,0.156012315,2,0,1
2605,2,156905,0,0,203.6666667,0.003894051,0,0,0,0,1
2606,2,156905,0,0,9126.666667,0.174499382,1.27E-05,0.154062541,2,0,1
2607,2,156905,0,0,9166.666667,0.175264171,1.27E-05,0.151347176,2,0,1
2608,2,156905,0,0,12316.66667,0.235491313,1.27E-05,0.153611295,2,0,1
2609,1,156905,0,0,5001,0.063745172,6.37E-06,0.077968063,1,0,1
2610,5,156905,0,1,456.5,0.017456311,3.18E-05,0.687765364,5,0,1
2611,2,156905,0,0,1634.333333,0.031248008,6.37E-06,0.086278607,1,0,1
2612,1,156905,0,0,5001,0.063745172,6.37E-06,0.077968063,1,0,1
2613,5,156905,0,0,10980.83333,0.419901087,3.18E-05,0.388842279,5,0,1
2614,2,156905,0,0,6311,0.120664602,1.27E-05,0.157262921,2,0,1
2615,1,156905,0,0,4438.5,0.056575274,6.37E-06,0.077345085,1,0,1
2616,5,156905,0,1,2061.833333,0.078843384,6.37E-06,0.087376607,1,0,1
2617,38,156905,0,4,1960.358974,0.487259888,0.0001337,2.104883436,21,0,1
2618,5,156905,0,2,4475.166667,0.171127936,1.91E-05,0.254657767,3,0,1
2619,4,156905,0,0,11165.8,0.35581176,2.55E-05,0.308924442,4,0,1
2620,1,156905,0,1,425,0.005417256,6.37E-06,0.099681332,1,0,1
2621,6,156905,0,1,367.8571429,0.0164111,6.37E-06,0.105322841,1,0,1
2622,10,156905,0,1,7060.727273,0.494997005,4.46E-05,0.566005485,7,0,1
2623,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2624,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2625,2,156905,0,0,3686.666667,0.070488063,1.27E-05,0.167970666,2,0,1
2626,18,156905,0,5,1301.315789,0.157578423,3.18E-05,0.454190553,5,0,1
2627,4,156905,0,0,11401.6,0.363325813,2.55E-05,0.311497194,4,0,1
2628,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2629,2,156905,0,0,303.3333333,0.005799651,6.37E-06,0.09726584,1,0,1
2630,3,156905,0,0,11751.5,0.299580641,1.91E-05,0.233529132,3,0,1
2631,1,156905,0,0,4438.5,0.056575274,6.37E-06,0.077345085,1,0,1
2632,7,156905,0,0,103.625,0.005283418,0,0,0,0,1
2633,59,156905,0,7,422.8166667,0.161682791,6.37E-05,1.140390075,10,0,1
2634,1,156905,0,0,149,0.001899226,6.37E-06,0.157458352,1,0,1
2635,2,156905,0,1,1690.333333,0.032318713,6.37E-06,0.090699982,1,0,1
2636,1,156905,0,0,811.5,0.010343773,0,0,0,0,1
2637,1,156905,0,0,5028,0.064089327,6.37E-06,0.079917837,1,0,1
2638,3,156905,0,0,9077.75,0.231418811,1.91E-05,0.2333574,3,0,1
2639,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2640,1,156905,0,0,28,0.000356902,0,0,0,0,1
2641,151,156905,0,21,1164.736842,1.128318866,0.00024815,3.883105533,39,0,1
2642,22,156905,0,5,4068.826087,0.59642716,7.00E-05,0.949158547,11,0,1
2643,2,156905,0,0,5793.333333,0.110766956,6.37E-06,0.076094478,1,0,1
2644,2,156905,0,0,9126.666667,0.174499382,1.27E-05,0.154062541,2,0,1
2645,2,156905,0,0,9858,0.188482276,1.27E-05,0.155484879,2,0,1
2646,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2647,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2648,3,156905,0,0,11751.5,0.299580641,1.91E-05,0.233529132,3,0,1
2649,2,156905,0,1,2914,0.055714887,1.27E-05,0.175566976,2,0,1
2650,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2651,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2652,2,156905,0,0,6311,0.120664602,1.27E-05,0.157262921,2,0,1
2653,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2654,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2655,16,156905,0,1,101.4117647,0.01098747,1.27E-05,0.288127947,2,0,1
2656,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2657,1,156905,0,0,1532.5,0.019533989,0,0,0,0,1
2658,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2659,1,156905,0,0,8689,0.11075421,6.37E-06,0.076094478,1,0,1
2660,19,156905,0,5,2420.75,0.308560539,4.46E-05,0.629038343,7,0,1
2661,2,156905,0,0,1218.666667,0.023300575,0,0,0,0,1
2662,1,156905,0,0,5001,0.063745172,6.37E-06,0.077968063,1,0,1
2663,4,156905,0,0,11176.6,0.356155915,2.55E-05,0.310874216,4,0,1
2664,1,156905,0,0,5001,0.063745172,6.37E-06,0.077968063,1,0,1
2665,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2666,1,156905,0,0,71.5,0.000911374,0,0,0,0,1
2667,3,156905,0,0,11751.5,0.299580641,1.91E-05,0.233529132,3,0,1
2668,1,156905,0,0,4438.5,0.056575274,6.37E-06,0.077345085,1,0,1
2669,1,156905,0,0,4438.5,0.056575274,6.37E-06,0.077345085,1,0,1
2670,8,156905,0,2,864.8888889,0.04960932,1.27E-05,0.226032842,2,0,1
2671,5,156905,0,0,10980.83333,0.419901087,3.18E-05,0.388842279,5,0,1
2672,97,156905,0,11,580.7857143,0.362745848,0.000152746,2.62390478,24,0,1
2673,12,156905,0,2,4045.076923,0.335143334,3.82E-05,0.549545727,6,0,1
2674,2,156905,0,0,4327,0.082731062,1.27E-05,0.17291313,2,0,1
2675,2,156905,0,1,1015.333333,0.019412897,6.37E-06,0.089764344,1,0,1
2676,18,156905,0,6,1874.578947,0.226995781,4.46E-05,0.672097367,7,0,1
2677,1,156905,0,0,439,0.005595707,6.37E-06,0.092856859,1,0,1
2678,5,156905,0,0,98.66666667,0.00377296,6.37E-06,0.14715175,1,0,1
2679,1,156905,0,0,9786,0.124737104,6.37E-06,0.077516816,1,0,1
2680,89,135,8,3,8.644444444,5.720588235,0.010273973,1.321695638,9,0,1
2681,77,329,0,18,39.69230769,9.381818182,0.050761421,2.946603165,36,0.024209071,1
2682,113,19667,0,72,1783.245614,10.33607891,0.003650005,8.111816557,72,0,1
2683,122,19667,0,85,2709.658537,16.9456986,0.004360834,9.657793331,153,0.013913986,1
2684,3,19667,0,1,1037.25,0.2109518,5.08E-05,0.073830359,1,0,1
2685,77,19667,0,51,4535.064103,17.98530608,0.002638255,4.931166744,52,0,1
2686,81,19667,0,55,4378.585366,18.25523693,0.00289208,5.39924423,57,0,1
2687,36,19667,0,24,4465.027027,8.399735611,0.001269293,2.355619636,25,0,1
2688,335,19667,0,168,2163.002976,36.95185072,0.008615044,18.16985307,171,0,1
2689,50,19667,0,35,3619.470588,9.385448444,0.00177665,3.459304574,35,0,1
2690,576,19667,0,248,1956.469671,57.39693919,0.012493129,26.37000469,250,0,1
2691,26,19667,0,22,3133.296296,4.301352451,0.001117375,2.340931019,22,0,1
2692,137,19667,0,91,3103.043478,21.77242221,0.004612032,9.267789955,91,0,1
2693,111,19667,2242,80,2825.901786,16.09218019,0.10544758,455.1080272,4344,17.13764914,1
2694,11,19667,0,9,2725.583333,1.662955054,0.000457154,0.984359966,9,0,1
2695,133,19667,0,86,3796.858209,25.86836486,0.004358403,8.481739768,86,0,1
2696,172,19667,0,126,3628.728324,31.91834452,0.006487911,13.28837489,185,0.010828427,1
2697,35,19667,0,22,4268.027778,7.812131381,0.001116865,2.0923176,22,0,1
2698,152,19667,0,110,3771.104575,29.33592638,0.005678074,11.71723327,164,0.010412734,1
2699,187,19667,0,119,3536.973404,33.80877568,0.006126272,11.83667916,121,0,1
2700,28,19667,0,18,3673.448276,5.416412447,0.000913938,1.771137131,18,0,1
2701,195,19667,0,130,3405.77551,33.94000407,0.006633247,13.24052733,131,0,1
2702,126,19667,0,67,3517.047244,22.71023998,0.003444259,6.600264678,68,0,1
2703,1,19667,0,0,104,0.010575554,0,0,0,0,1
2704,104,19667,0,49,2485.152381,13.26728696,0.00248227,5.123647798,49,0,1
2705,81,19667,0,46,3400.378049,14.17688631,0.002383488,4.553743737,47,0,1
2706,4,19667,0,4,2388,0.607077486,0.0002032,0.45246836,4,0,1
2707,230,19667,0,149,3259.051948,38.27745577,0.007640154,15.30813887,151,0,1
2708,73,19667,0,49,3583.337838,13.48215375,0.002537041,4.865784128,50,0,1
2709,379,19667,0,201,2504.05,48.38005898,0.010119317,20.71977106,201,0,1
2710,123,19667,0,62,2658.217742,16.75915192,0.003190681,6.392643759,63,0,1
2711,396,19667,0,187,2341.957179,47.27257474,0.009552059,19.39995543,190,0,1
2712,48,19667,0,30,4809.326531,11.981747,0.001522611,2.771808169,30,0,1
2713,217,19667,0,142,3085.472477,34.19935937,0.007288187,15.24481383,206,0.01236924,1
2714,40,19667,0,14,1951.170732,4.067419158,0.000710263,1.372022583,14,0,1
2715,6,19667,0,4,2749.428571,0.978543828,0.00020318,0.41312863,4,0,1
2716,115,19667,0,29,1092.465517,6.443258084,0.001466795,2.951508339,29,0,1
2717,82,19667,0,45,1021.650602,4.311419565,0.002281716,5.521343522,45,0,1
2718,123,19667,0,91,3824.282258,24.1107891,0.00471722,9.36190385,93,0,1
2719,88,19667,0,56,3823.842697,17.30333537,0.002840189,5.455056709,56,0,1
2720,39,19667,0,19,1208.875,2.458562131,0.000964222,2.176925284,19,0,1
2721,55,19667,0,37,3129.732143,8.911175514,0.001877887,3.690901105,37,0,1
2722,3,14909,0,0,2367.5,0.635144199,0,0,0,0,1
2723,62,14909,0,30,1888.15873,7.97813548,0.002063915,2.797549864,31,0,1
2724,11,14909,0,2,1431.166667,1.1518444,0.00020004,0.287561122,3,0,1
2725,13,14909,0,9,2594.642857,2.436284373,0.00060028,0.799145865,9,0,1
2726,55,14909,0,12,1375.875,5.167605634,0.00099807,1.403524742,15,0,1
2727,9,14909,0,1,1432.5,0.960764588,6.67E-05,0.094637238,1,0,1
2728,48,14909,0,16,1470.142857,4.831455399,0.001065175,1.504530943,16,0,1
2729,7,14909,0,2,2348.875,1.260295104,0.000133387,0.177072738,2,0,1
2730,2,14909,0,2,1528.333333,0.307511737,0.000133431,0.200271682,2,0,1
2731,132,14909,0,41,1183.233083,10.5546613,0.002785331,3.991697834,42,0,1
2732,29,14909,0,5,1013.666667,2.039570758,0.000532978,0.839644442,8,0,1
2733,9,14909,0,6,2571.6,1.724748491,0.000466947,0.620685996,7,0,1
2734,4,14909,0,1,2357.4,0.79054326,0.000133413,0.193360765,2,0,1
2735,4,14909,0,1,2353.4,0.789201878,6.67E-05,0.086138656,1,0,1
2736,42,14909,50,11,1096.55814,3.162441315,0.003501264,9.449482131,86,0.066752444,1
2737,2,14909,0,0,2550,0.513078471,0,0,0,0,1
2738,5,14909,0,2,1676.5,0.674647887,0.000133404,0.243534696,2,0,1
2739,33,14909,0,7,1701.588235,3.880214621,0.00059948,0.858936748,9,0,1
2740,2,14909,0,0,2422,0.487323944,0,0,0,0,1
2741,4,14909,0,0,1473.6,0.49416499,0,0,0,0,1
2742,160,14909,0,42,1070.173913,11.55586854,0.002846551,4.24451169,43,0,1
2743,26,14909,0,11,905.3703704,1.639503689,0.00079984,1.37917305,16,0.002679544,1
2744,65,14909,0,21,1537.136364,6.804225352,0.001396927,2.034461208,21,0,1
2745,30,14909,0,6,721.2258065,1.499530516,0.000399654,0.631926057,6,0,1
2746,2,14909,0,0,1210.333333,0.243527834,0,0,0,0,1
2747,36,5601,0,31,1006,6.64441271,0.006051976,3.718204564,34,0,1
2748,14,5601,0,5,1004.4,2.689396644,0.001244887,0.603085013,7,0,1
2749,97,5601,0,27,502.9183673,8.797929311,0.006696035,4.267091468,38,0,1
2750,175,5601,0,44,447.2215909,14.05051767,0.010469377,6.312675076,60,0,1
2751,29,5601,0,24,834,4.466262049,0.004805981,3.134072095,27,0,1
2752,1645,5601,0,120,232.0224787,68.17368797,0.020950506,15.94774587,149,0,1
2753,156,5601,0,47,536.4394904,15.03409497,0.009090909,5.013682754,52,0,1
2754,45,5601,0,27,887.5434783,7.287932881,0.005863539,3.373640616,33,0,1
2755,5,652,0,2,40.83333333,0.375191424,0.001780944,0.353897862,2,0,1
2756,10,544,0,6,135.0909091,2.726605505,0.0125,1.063721569,13,0.009378057,1
2757,63,544,263,26,72.546875,8.519266055,0.234470691,85.84378104,495,10.77168787,1
2758,19,544,0,12,104.15,3.822018349,0.021276596,1.770264863,22,0.020738059,1
2759,284,155,14,5,7.347368421,13.42307692,0.007592675,2.959071835,17,0,1
2760,3,1658,0,1,164.75,0.397227245,0.000599161,0.105910571,2,7.93E-05,1
2761,3,1658,0,3,340.5,0.820976492,0.00179964,0.338992444,6,0.000524199,1
2762,1,1658,0,1,203,0.244725738,0.00059988,0.125963586,2,0.000356633,1
2763,15,1658,0,6,156.4375,1.508740205,0.003579952,0.760517378,12,0.003174515,1
2764,5,1658,0,3,272.6666667,0.986136227,0.002398082,0.415086923,7,0.000524199,1
2765,2,1658,0,1,154.3333333,0.279083785,0.00059952,0.125963586,2,0.000356633,1
2766,25,1729,0,5,328.5769231,4.938150289,0.003986333,0.67913167,12,0.000305308,1
2767,351,1729,0,31,260.6448864,53.03294798,0.017039922,3.37812048,66,0.00116732,1
2768,39,1030,0,6,100.65,3.904946654,0.005607477,0.542925916,6,0,1
2769,1,1030,0,0,5.5,0.010669253,0,0,0,0,1
2770,19,462,3,0,12.7,0.548596112,0.006482982,1.724183234,4,0,1
2771,16,462,0,2,18.35294118,0.673866091,0.0041841,0.166745677,2,0,1
2772,12,700,0,1,55.69230769,1.032810271,0.001328021,0.11907655,1,0,1
2773,19,700,0,8,52.9,1.509272468,0.01062417,1.097853655,8,0,1
2774,4,700,0,2,41.4,0.295292439,0.002688172,0.284437631,2,0,1
2775,12,288,0,7,55.30769231,2.487889273,0.023880597,1.010444444,12,0.006066225,1
2776,9,288,0,5,60.5,2.093425606,0.014925373,0.816730967,10,0.012751,1
2777,34,183,0,0,6.2,1.179347826,0,0,0,0,1
2778,241,113,9,7,12.22727273,25.95614035,0.011363636,1.985700137,12,0,1
2779,1044,65,0,5,0.905263158,14.33333333,0.004484305,0.538180423,5,0,1
2780,168,1672,0,35,165.6982249,16.73819486,0.018776824,3.891733676,57,0.006068637,1
2781,272,1672,0,50,184.4102564,30.09205021,0.025601639,5.452954383,71,0.007463032,1
2782,188,1672,0,32,215.1164021,24.30185296,0.016958135,3.242786436,32,0,1
2783,136,1672,0,38,200.6423358,16.43036461,0.020776381,4.343952946,61,0.01083548,1
2784,172,1672,0,48,157.4508671,16.28153019,0.025876011,5.564772411,83,0.012099373,1
2785,2,61743,0,0,10903.33333,0.529768075,0,0,0,0,1
2786,9,61743,0,1,4203.5,0.680794895,1.62E-05,0.086430386,1,0,1
2787,40,61743,41,14,3817.243902,2.534772609,0.000740657,7.872774331,46,0,1
2788,60,61743,0,44,11609.90164,11.47000518,0.000727473,4.13774036,45,0,1
2789,138,61743,0,103,6073.043165,13.67182236,0.001664566,10.76174022,103,0,1
2790,14,61743,0,8,6853.066667,1.66487432,0.000129347,0.807912757,8,0,1
2791,6,61743,0,4,3314.857143,0.375809795,6.47E-05,0.43119654,4,0,1
2792,136,61743,0,95,4916.70073,10.90936771,0.00153513,10.94436822,95,0,1
2793,1,61743,0,0,3,9.72E-05,0,0,0,0,1
2794,222,61743,0,131,4466.399103,16.13123542,0.002131335,13.55011834,132,0,1
2795,126,61743,0,66,4031.582677,8.292481861,0.001082356,6.861658922,67,0,1
2796,41,61743,0,24,5176.333333,3.521087069,0.000387973,2.479855333,24,0,1
2797,73,61743,0,61,8977.108108,10.75903732,0.00100236,5.899022892,62,0,1
2798,24,61743,0,17,8793.44,3.56044312,0.000274859,1.730544849,17,0,1
2799,9,61743,0,6,9662.3,1.564896994,9.70E-05,0.544806308,6,0,1
2800,83,61743,0,52,4081.011905,5.552037445,0.000840418,5.750121617,52,0,1
2801,197,61743,0,138,5870.348485,18.82497085,0.002245521,14.18545224,139,0,1
2802,1,61743,0,0,11284.5,0.365525395,0,0,0,0,1
2803,198,61743,0,117,5276.040201,17.00459964,0.001889413,11.63183492,117,0,1
2804,175,61743,0,107,2676.482955,7.629259523,0.001744468,12.78661024,108,0,1
2805,18,61743,0,12,12822.36842,3.94572752,0.000194021,1.063171441,12,0,1
2806,6,61743,0,4,7060.428571,0.800450246,6.47E-05,0.377921562,4,0,1
2807,37,61743,0,27,9720.842105,5.982637989,0.000436519,2.595198963,27,0,1
2808,2,61743,0,0,8081.666667,0.392669733,0,0,0,0,1
2809,1,61743,0,1,233,0.007547292,1.62E-05,0.136320869,1,0,1
2810,13,61743,0,5,6574.071429,1.490622571,9.70E-05,0.608174789,6,0,1
2811,80,61743,0,71,9475.333333,12.43039,0.001164088,6.856849554,72,0,1
2812,2,61743,0,0,2848.333333,0.138394014,0,0,0,0,1
2813,25,61743,0,13,7036.192308,2.96289518,0.000210169,1.366498722,13,0,1
2814,25,61743,0,12,3873.461538,1.631089661,0.000193999,1.402911558,12,0,1
2815,5,61743,0,3,2609,0.253530707,4.85E-05,0.323502145,3,0,1
2816,34,61743,0,20,4297.914286,2.436301503,0.000323326,2.220681508,20,0,1
2817,1680,61743,9565,942,1213.591315,33.04040878,0.123949958,2142.033232,9650,0,1
2818,309,61743,0,93,1562.706452,7.845928349,0.001530851,10.95732622,95,0,1
2819,38,61743,195,24,4130.820513,2.609192796,0.003196684,38.57211213,199,0,1
2820,217,61743,0,145,5649.545872,19.94689363,0.00239049,14.9032881,148,0,1
2821,7,61743,0,6,3376.625,0.4375,9.70E-05,0.675223256,6,0,1
2822,27,61743,0,19,7363.892857,3.339417595,0.00030719,1.917762757,19,0,1
2823,63,61743,0,42,6712.984375,6.958263151,0.000678909,4.182556062,42,0,1
2824,2,61743,0,0,7543.333333,0.366513345,0,0,0,0,1
2825,4,61743,0,3,15854,1.283849443,4.85E-05,0.265270805,3,0,1
2826,77,61743,0,58,8768.076923,11.07654185,0.000953751,5.763531317,59,0,1
2827,4,61743,0,3,9930.6,0.804175304,4.85E-05,0.276618128,3,0,1
2828,197,61743,0,133,5581.843434,17.89979593,0.00221314,13.86071079,137,0,1
2829,88,61743,0,70,8233.786517,11.86847305,0.001147753,6.964822787,71,0,1
2830,6,61743,0,2,1887.571429,0.213996502,3.23E-05,0.217021655,2,0,1
2831,101,61743,0,75,8658.411765,14.30354366,0.001228422,7.468178208,76,0,1
2832,1,61743,0,1,13163.5,0.426389609,1.62E-05,0.086430386,1,0,1
2833,98,61743,0,81,7442.464646,11.93320808,0.001309408,8.177625693,81,0,1
2834,77,61743,0,48,4974.692308,6.284432495,0.00079197,5.185849522,49,0,1
2835,522,61743,108,287,915.3862333,7.753741254,0.005353422,47.66884367,334,0,1
2836,122,61743,0,93,6971.235772,13.88737367,0.001535478,9.45739757,95,0,1
2837,208,61743,0,150,5471.851675,18.52191306,0.002439418,15.60631842,151,0,1
2838,569,61743,5100,334,3379.912281,31.20222208,0.064142137,1024.992072,5112,0,1
2839,21,61743,71,13,2440.363636,0.869525784,0.001199635,14.39309587,75,0,1
2840,260,61743,0,182,4905.471264,20.73607152,0.002971624,18.9666435,184,0,1
2841,5,61743,0,1,1551.833333,0.150800078,1.62E-05,0.102311012,1,0,1
2842,21,61743,0,15,4577.681818,1.631073465,0.000242526,1.691235272,15,0,1
2843,1,61743,0,1,2236.5,0.072444286,1.62E-05,0.110536786,1,0,1
2844,39,61743,0,30,9445.55,6.119169474,0.000485029,2.820543261,30,0,1
2845,29,61743,0,18,5785.233333,2.810912801,0.00030718,2.067050673,19,0,1
2846,56,61743,0,36,8623.561404,7.960984063,0.000598105,3.422771667,37,0,1
2847,18,61743,0,12,7519.631579,2.313957632,0.000210193,1.229345646,13,0,1
2848,326,61743,0,209,4681.131498,24.79155869,0.003421728,21.94426654,212,0,1
2849,58,61743,0,45,9175.101695,8.767345815,0.000759854,4.555319245,47,0,1
2850,8,61743,0,3,5615.111111,0.818476289,4.85E-05,0.325903804,3,0,1
2851,28,61743,0,25,11054.10345,5.191905286,0.00040423,2.344054578,25,0,1
2852,126,61743,0,89,6349.692913,13.06055649,0.001454451,9.325534928,90,0,1
2853,6,61743,0,4,9169.857143,1.039598989,6.47E-05,0.431020037,4,0,1
2854,1,61743,0,1,626.5,0.02029347,1.62E-05,0.119374319,1,0,1
2855,122,61743,0,74,3663.447154,7.297939881,0.001228005,8.622989823,76,0,1
2856,25,61743,0,20,10860.07692,4.573108318,0.000323373,1.87156047,20,0,1
2857,29,61743,0,20,8385.8,4.074468774,0.000323353,1.896098807,20,0,1
2858,4,61743,0,3,1486,0.120335579,4.85E-05,0.382721797,3,0,1
2859,14,61743,0,6,8763,2.128870821,9.70E-05,0.55924548,6,0,1
2860,8,61743,0,7,5766.555556,0.840551309,0.000113188,0.748431169,7,0,1
2861,1,61743,0,0,2895.5,0.09379049,0,0,0,0,1
2862,6,61743,0,4,5466.142857,0.619703939,6.47E-05,0.431445481,4,0,1
2863,23,61743,0,16,10339.54167,4.018997797,0.000274863,1.636137556,17,0,1
2864,450,61743,0,256,3260.396896,23.81509134,0.004142756,28.25199758,257,0,1
2865,2,61743,0,2,10284.33333,0.499692278,3.23E-05,0.19037694,2,0,1
2866,3,61743,0,1,3904.5,0.252947655,1.62E-05,0.099681332,1,0,1
2867,11,61743,0,7,5209,1.012373672,0.000113183,0.830952114,7,0,1
2868,30,61743,0,24,11537.77419,5.792805779,0.000404217,2.286569065,25,0,1
2869,79,61743,0,58,9447.675,12.24109225,0.000969901,5.611440478,60,0,1
2870,71,61743,0,56,3665,4.27377559,0.000937662,6.67454231,58,0,1
2871,14,61743,0,4,7674.8,1.864505053,6.47E-05,0.379768457,4,0,1
2872,4,61743,0,2,11540.6,0.934552345,3.23E-05,0.179011834,2,0,1
2873,137,61743,178,87,2548.608696,5.696229593,0.003646658,45.58600539,228,0,1
2874,3,61743,0,0,10715,0.694156517,0,0,0,0,1
2875,56,61743,141,33,2419.140351,2.233269629,0.00228542,27.23393784,142,0,1
2876,12,61743,0,10,11780.53846,2.480354366,0.000161695,0.953880688,10,0,1
2877,117,61743,0,77,6579.186441,12.5735942,0.001260463,7.875693983,78,0,1
2878,14,61743,0,10,12776.93333,3.104010106,0.000161689,0.92150073,10,0,1
2879,1,61743,0,1,8635.5,0.279719487,1.62E-05,0.085703013,1,0,1
2880,65,61743,0,36,5726.136364,6.120837652,0.000598018,3.771527398,37,0,1
2881,81,61743,0,68,8634.329268,11.46694416,0.001099327,6.451602956,68,0,1
