,sink_pre_siz,source_suc_siz,pre_pre_cos,suc_pre_cos,uhi,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
2423,87,38622,0.138350074,0.022781638,0.140929594,39,4280.534091,9.752919245,0.011157623,0,1
2424,43,38622,0.14047137,0.022245832,0.195078624,28,8144.636364,9.278512803,0.001686341,1.899810019,1
2425,32,38622,0.121651775,0.020372666,0.199020466,21,9230.878788,7.886984439,0.000897159,3.599280144,1
2426,56,38622,0.141048566,0.022914927,0.207873887,32,7544.421053,11.13409109,0.004227946,6.198760248,1
2427,49,38622,0.155304866,0.026625252,0.236799884,33,9150.92,11.84646454,0.001214423,6.398720256,1
2428,16,38622,0.096852963,0.014809275,0.172134598,12,9466.352941,4.16663646,0.000319488,11.98801199,1
2429,60,38622,0.208779228,0.031923328,0.216713019,49,8538.131148,13.48486653,0.00423938,4.666148206,1
2430,72,38622,0.19863916,0.031563957,0.248453118,51,8513.452055,16.09098206,0.002291981,5.74928134,1
2431,63,38622,0.153910363,0.024169664,0.173260891,37,6272.828125,10.39435052,0.002295596,5.66572238,1
2432,83,38622,0.17428408,0.027204042,0.134141464,48,4467.738095,9.716749087,0.005646513,0,1
2433,106,38622,0.215545539,0.035417476,0.211376348,67,6196.140187,17.16560081,0.007230351,1.281209962,1
2434,47,38622,0.120081337,0.019829883,0.225425346,25,8962.208333,11.13807835,0.000514737,12.49375312,1
2435,48,38622,0.156881605,0.026168658,0.149326689,33,6494.734694,8.239701732,0.002681492,2.083159737,1
2436,6,38622,0.075467221,0.011539294,0.122075314,6,6602.857143,1.196696269,0.000446936,0,1
2437,53,38622,0.16755638,0.02562016,0.152536732,37,5890.555556,8.235766253,0.004159052,2.166486126,1
2438,103,38622,0.114210886,0.019459198,0.093331397,35,2759.211538,7.429718044,0.003615778,0,1
2439,52,38622,0.164558641,0.027957546,0.2509474,36,10104.58491,13.86590891,0.001165746,8.997750562,1
2440,8,38622,0.044370555,0.008480584,0.087334907,4,2875.777778,0.670118841,0.000362048,0,1
2441,16,38622,0.088781882,0.014809275,0.21495478,11,12523.76471,5.5123631,0.000163331,0,1
2442,181,38622,0.266406113,0.039226056,0.122253288,108,3172.895604,14.95137612,0.01925866,1.820466142,1
2443,34,38622,0.129374874,0.019782028,0.130727754,23,5764.428571,5.223700904,0.001394385,4.998750312,1
2444,241,38622,0.333712935,0.05298883,0.225264156,156,5002.549587,31.34445797,0.019142579,2.666607409,1
2445,29,38622,0.121513769,0.021367032,0.214811791,20,10624.56667,8.25251793,0.00050381,10.49475262,1
2446,12,38622,0.046148167,0.009878781,0.103365467,5,4947.923077,1.665406623,0.000633606,0,1
2447,41,38622,0.133507243,0.021984186,0.258470146,26,10708.97619,11.64531497,0.001177339,3.666055657,1
2448,17,38622,0.070593121,0.010794021,0.116770025,9,5534,2.579085001,9.87E-05,0,1
2449,59,38622,0.060146247,0.008539742,0.0417591,14,995.8333333,1.54700567,0.001037989,0,1
2450,53,38622,0.163027829,0.02562016,0.208363565,36,8016.37037,11.2079331,0.002558317,3.874515686,1
2451,95,38622,0.254730983,0.038949568,0.238408241,75,7550.1875,18.76648629,0.007843559,4.199720019,1
2452,116,38622,0.203051934,0.031988434,0.209659508,66,5918.042735,17.92742666,0.004817154,3.058643609,1
2453,87,38622,0.173824452,0.030375518,0.209871869,49,6641.920455,15.13318489,0.003931459,3.666361137,1
2454,52,38622,0.164558641,0.026559669,0.190387464,36,7356.943396,10.09548714,0.002435037,1.374914068,1
2455,1,38622,0.02353104,0.003598007,0.131737158,1,30,0.001553478,0.001088139,0,1
2456,50,38622,0.065237765,0.00926265,0.057172607,14,1701.862745,2.247236103,0.001491211,0,1
2457,39,38622,0.126280813,0.019308932,0.173299797,24,7622.45,7.894208114,0.001181302,11.49425287,1
2458,86,38622,0.174820589,0.02727642,0.201774406,49,6693.494253,15.07738912,0.004230214,2.117522499,1
2459,38,38622,0.143875745,0.02199928,0.180985433,27,7769.487179,7.845325324,0.001220096,1.999777802,1
2460,122,38622,0.18003412,0.028445668,0.14098615,60,3960.552846,12.61289905,0.006269574,2.249887506,1
2461,124,38622,0.24407032,0.037774618,0.236536995,82,6591.376,21.33241851,0.004926063,16.39672066,1
2462,966,38622,0.483705831,0.074288162,0.172246219,452,2093.884178,52.42435854,0.145791041,0,1
2463,274,38622,0.323084151,0.052776319,0.259474975,161,5337.421818,38.00302928,0.014033153,2.087682672,1
2464,5,38622,0.067928262,0.010386551,0.190110287,5,13110.5,2.036687984,6.17E-05,0,1
2465,62,38622,0.184475428,0.028207162,0.178089804,44,6698.15873,10.92571784,0.003972695,3.999555605,1
2466,105,38622,0.219792113,0.035089923,0.242405787,68,7203.669811,19.7703182,0.00394648,6.099390061,1
2467,120,38622,0.202692763,0.031917833,0.173339368,67,4907.619835,15.37482847,0.008907217,1.272688706,1
2468,37,38622,0.156553335,0.025588622,0.214483795,29,9666.447368,9.510524817,0.001202661,5.598880224,1
2469,28,38622,0.086513755,0.014173244,0.117367304,14,5093.931034,3.824767626,0.001964501,6.996501749,1
2470,39,38622,0.105234011,0.017699854,0.074945988,20,2695.75,2.791859773,0.008874125,0,1
2471,95,38622,0.2071812,0.033236965,0.225011521,61,6926.635417,17.21660669,0.005733638,2.555413588,1
2472,29,38622,0.085059639,0.014864022,0.106936406,14,4624.033333,3.591668177,0.001156459,6.996501749,1
2473,1,38622,0.02353104,0.003598007,0.143365107,1,2931.5,0.15180074,5.41E-05,0,1
2474,87,38622,0.131255198,0.020611958,0.150235659,37,4680.579545,10.66439686,0.002722207,0,1
2475,52,38622,0.141703274,0.021667098,0.14336853,31,5184.018868,7.113714626,0.003775319,3.57091844,1
2476,24,38622,0.099833749,0.017300391,0.203834684,15,10649.24,6.893068897,0.000322399,15.98401598,1
2477,50,38622,0.163094412,0.026362927,0.259714037,35,10144.05882,13.39479067,0.001119576,8.247938015,1
2478,139,38622,0.151874852,0.024512513,0.133818451,54,3329.028571,12.06700671,0.011653715,0,1
2479,73,38622,0.197292439,0.031349961,0.211719809,51,7512.5,14.39362556,0.002304862,3.817834742,1
2480,71,38622,0.188248322,0.028184388,0.151562439,48,5698.055556,10.62216814,0.00583895,1.57886427,1
2481,89,38622,0.196436821,0.032181553,0.213043018,56,6457.966667,15.04846853,0.004980616,2.38875618,1
2482,104,38622,0.233826631,0.036249766,0.232412282,72,6900.809524,18.76045362,0.005074497,4.356831655,1
2483,10,38622,0.050168346,0.009205172,0.088777679,5,3316.181818,0.944463144,0.000289094,0,1
2484,227,38622,0.198349546,0.031676517,0.132627475,90,2767.780702,16.33881366,1.511120081,0,1
2485,13,38622,0.062257281,0.01087935,0.132098567,7,6668.214286,2.417083085,0.000250677,0,1
2486,3,38622,0.016638958,0.002544175,0.17028006,1,10686.5,1.106749864,8.82E-06,0,1
2487,69,38622,0.163076342,0.024326967,0.180642745,41,6497.471429,11.77596251,0.002011761,2.817925643,1
2488,28,924,0.015315893,0.006105625,0.058596462,1,20.4137931,0.64,0.0025,0,1
2489,3,924,0.041239305,0,0.131268097,1,31.5,0.136216216,0.001934236,0,1
2490,22,390,0.115171846,0.031635082,0.106715573,6,45.39130435,2.670076726,0.00194893,0,1
2491,266,390,0.236620657,0.10522887,0.134614144,42,54.68164794,37.34015345,0.017201241,2.538266287,1
2492,12,892,0.440831015,0.111374006,0.233256198,12,152.5384615,2.220604703,0.019104632,10.98901099,1
2493,15,892,0.364246398,0.092025241,0.230820036,11,159.5,2.857782755,0.007374406,2.665778074,1
2494,9,892,0,0,0.122484986,0,17,0.190369541,0,0,1
2495,6,892,0.300375705,0.075888593,0.266708657,6,192.4285714,1.508398656,0.004706563,4.995004995,1
2496,14,892,0.239394949,0.060482075,0.166816861,7,81.46666667,1.368421053,0.008201225,2.498750625,1
2497,1,892,0,0,0.260526619,0,12.5,0.027995521,0,0,1
2498,53,892,0.054073807,0.009107672,0.079074601,3,36.35185185,2.198208287,4.30E-05,0,1
2499,6,691,0.040522045,0.014368053,0.137478645,1,39.14285714,0.395953757,1.96E-06,0,1
2500,3,691,0,0,0.161634037,0,22.25,0.128612717,0,0,1
2501,38,859,0.035805744,0.016380974,0.044779883,2,32.56410256,1.476744186,0.000769346,0.499750125,1
2502,25,859,0.087705802,0.026750019,0.079741976,4,77.53846154,2.344186047,0.000601119,0,1
2503,16,337,0.123768443,0.052768795,0.115071771,5,27.23529412,1.369822485,0.004579102,0,1
2504,27,337,0.077151675,0.030837836,0.088565362,4,15.78571429,1.307692308,0.002013394,0.99950025,1
2505,12,5530,0,0,0.321069938,0,1143.615385,2.687940698,0,0,1
2506,3,5530,0,0,0.390763505,0,1516.75,1.096908335,0,0,1
2507,12,5530,0.039223227,0.003729293,0.367623872,1,1408.461538,3.31043211,8.82E-06,0,1
2508,1,5530,0,0,0.389259988,0,748,0.270475502,0,0,1
2509,75,5530,0.129777137,0.01233904,0.181227839,8,478.2763158,6.571867655,0.000189311,0,1
2510,2,5530,0,0,0.38776091,0,1403,0.760983547,0,0,1
2511,1,5530,0,0,0.425101954,0,1036.5,0.374796601,0,0,1
2512,55,2012,0.151522882,0.050632925,0.104622461,15,351.25,9.771485345,0.00185957,0,1
2513,5,2012,0.06172134,0.01819837,0.08461349,2,207.5,0.618479881,0.000330049,0,1
2514,221,2012,0.258746608,0.083770219,0.187288791,51,368.4954955,40.63884749,0.002999848,0,1
2515,242,268,0.134131881,0.070403334,0.082994865,23,22.3744856,20.21189591,0.032313074,4.9990002,1
2516,465,136,0.099165083,0.027704148,0.088392013,57,10.46351931,35.59124088,0.040662933,3.768940851,1
2517,125,718,0.188982237,0.06644775,0.094757825,15,75.63492063,13.25452017,0.005434113,0.749937505,1
2518,285,546,0.076208606,0.020226154,0.035337493,14,8.265734266,4.321755027,0.014898106,2.499375156,1
2519,49,546,0.065094455,0.024186962,0.106033997,5,34.22,3.12797075,0.001962592,0,1
2520,22,1694,0.216694536,0.040517367,0.202945689,9,277.3478261,3.763421829,0.005526519,1.499625094,1
2521,51,1694,0.064051262,0.016841605,0.120248298,4,194.0192308,5.952212389,7.22E-05,0,1
2522,4,1694,0.103279556,0.010862509,0.218533547,2,309.8,0.913864307,0.000721467,0.999000999,1
2523,3,1694,0,0,0.162486076,0,139.75,0.32979351,0,0,1
2524,3,2108,0.038014296,0.010887589,0.088235906,1,193.5,0.366998578,1.31E-06,0,1
2525,26,322,0.336787657,0.214164189,0.200076024,14,74.37037037,6.216718266,0.534972229,10.99633456,1
2526,125,322,0.111358851,0.059483253,0.108662329,10,31.29365079,12.20743034,0.024221205,0,1
2527,340,701,0.185743381,0.044965242,0.186949228,20,95.68914956,46.48148148,0.001030222,0.099995,1
2528,586,701,0.148648587,0.035829457,0.197044356,21,78.37308348,65.53418803,0.001136039,0.1499925,1
2529,344,701,0.092331734,0.020319915,0.129734059,10,68.46376812,33.64672365,0.000495596,0.111098767,1
2530,297,662,0.093638302,0.020247789,0.133807807,18,45.09060403,20.26696833,0.368315647,0,1
2531,50,5583,0.094826852,0.022486582,0.072810651,12,597.254902,5.45487106,0.001269133,0,1
2532,80,5583,0.438925393,0.090701532,0.365321755,70,2332.938272,33.84097421,0.014381666,9.284387945,1
2533,64,5583,0.426980786,0.082992839,0.35032603,61,2368.076923,27.56536533,0.015267011,14.99625094,1
2534,104,5583,0.479137077,0.104477466,0.398634966,87,2246.647619,42.24534384,0.019291928,5.78530105,1
2535,123,5583,0.420632113,0.092535245,0.37760536,83,1991.064516,44.21418338,0.016899357,5.066328911,1
2536,113,5583,0.42812222,0.097761864,0.384017538,81,2112.263158,43.122851,0.014875708,4.176224928,1
2537,102,5583,0.489327063,0.106805521,0.395509484,88,2232.281553,41.17568052,0.018376924,5.71387758,1
2538,1,5583,0.039904344,0.00946264,0.089764221,1,67.5,0.024176218,0.001808318,0,1
2539,249,5583,0.360484458,0.079558236,0.339432245,101,1327.952,59.4534384,0.019886507,3.269105034,1
2540,44,5583,0.159838914,0.033913293,0.044137792,19,275.3777778,2.219197708,0.320570856,0,1
2541,159,5583,0.124920357,0.03808639,0.073562739,28,368.25625,10.55175501,0.014827458,0,1
2542,96,5583,0.452664462,0.096471666,0.384121738,79,2217.402062,38.51862464,0.019006099,9.873765779,1
2543,377,5583,0.351216286,0.077090244,0.299648608,121,1001.941799,67.82485673,0.021581999,0,1
2544,9,319,0,0,0.166206734,0,2.2,0.06875,0,0,1
2545,3,319,0.106600358,0.02795085,0.299097314,1,31,0.3875,0.005495817,0,1
2546,1255,204,0.042324949,0.025619556,0.065865979,12,7.121815287,43.63414634,0.238235741,0,1
2547,40,484,0.122324731,0.085097823,0.128606259,10,75.63414634,6.393814433,0.031298362,10.98901099,1
2548,107,4141,0.622358739,0.106155237,0.492452602,65,2131.740741,55.58377595,0.017734459,3.933071129,1
2549,170,4141,0.17501251,0.030893723,0.146854459,23,615.2807018,25.40149686,0.002441225,0,1
2550,104,4141,0.650608101,0.113726472,0.550356905,67,2395.828571,60.73442781,0.013123972,4.845781094,1
2551,101,4141,0.660106531,0.109232838,0.512974946,67,2269.715686,55.8935297,0.016673685,6.299370063,1
2552,199,4141,0.548806085,0.094488381,0.47008949,78,1555.12,75.09029454,0.01489408,3.888672852,1
2553,37,1366,0.010515253,0.008775138,0.045396814,1,43.97368421,1.222384784,0.000780355,2000,1
2554,2293,368,0.033217796,0.018477322,0.088085845,9,11.49956408,71.49051491,0.017961301,0,1
2555,27,368,0,0.009838022,0.066900933,0,22.10714286,1.677506775,0.247145049,0,1
2556,32,120,0.234726263,0.094951449,0.17251002,10,18.78787879,5.123966942,0.030899426,8.991008991,1
2557,29,1127,0.079681907,0.010872135,0.099466626,2,26.16666667,0.695921986,0.00136092,0,1
2558,3,1127,0.21821789,0.029774567,0.240809581,2,97.25,0.344858156,8.37E-05,0,1
2559,4,1127,0,0,0.200050643,0,55.4,0.245567376,0,0,1
2560,14,169,0,0,0.10504032,0,9.266666667,0.817647059,0,0,1
2561,210,186,0.090136435,0.025171435,0.074386242,6,13.01895735,14.68983957,0.003799321,3.498250875,1
2562,1,168,0,0,0.307953887,0,6,0.071005917,0,0,1
2563,151,156905,0.147626605,0.007985885,0.069331713,40,286.4144737,0.277459116,0.027646542,0,1
2564,2,156905,0.026270347,0.001457537,0.467790837,1,240.3333333,0.004595108,6.20E-05,0,1
2565,2,156905,0,0.002915074,0.490349698,0,6293,0.120320447,5.12E-06,0,1
2566,2,156905,0,0.002915074,0.489347151,0,8751.666667,0.167329484,4.39E-06,0,1
2567,6,156905,0,0.00477091,0.351570019,0,9261.571429,0.41318369,1.09E-05,0,1
2568,2,156905,0,0.002915074,0.488591548,0,6311,0.120664602,6.11E-06,0,1
2569,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2570,1,156905,0,0.001785111,0.576443561,0,4438.5,0.056575274,2.43E-06,0,1
2571,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2572,2,156905,0,0.002915074,0.500708451,0,9144.666667,0.174843537,5.64E-06,0,1
2573,2,156905,0,0.002915074,0.497570486,0,5976.666667,0.114272239,4.00E-06,0,1
2574,10,156905,0.013719241,0.001522348,0.245220237,1,891.0909091,0.062470524,0.000114835,0,1
2575,15,156905,0.022750788,0.005049056,0.228032955,2,3983.75,0.406230482,0.000244657,0,1
2576,2,156905,0,0.002915074,0.495812336,0,5994.666667,0.114616395,4.99E-06,0,1
2577,83,156905,0.114186465,0.007712561,0.114518141,23,2043.916667,1.094215645,0.001138395,0,1
2578,2,156905,0,0.001457537,0.465146191,0,994,0.019005009,2.72E-05,0,1
2579,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2580,84,156905,0.08390076,0.007667059,0.11957601,17,2373.294118,1.285674225,0.0006423,0,1
2581,1,156905,0,0.001785111,0.59251154,0,5001,0.063745172,2.69E-06,0,1
2582,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2583,1,156905,0,0,0.577795919,0,212.5,0.002708628,0,0,1
2584,2,156905,0,0.002915074,0.500708451,0,9144.666667,0.174843537,5.64E-06,0,1
2585,3,156905,0,0.003786792,0.445027063,0,11751.5,0.299580641,8.14E-06,0,1
2586,1,156905,0,0,0.569283874,0,811.5,0.010343773,0,0,1
2587,1,156905,0,0,0.568401824,0,84.5,0.001077078,0,0,1
2588,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2589,3,156905,0,0.003786792,0.445027063,0,11751.5,0.299580641,8.14E-06,0,1
2590,1,156905,0,0.001785111,0.590358255,0,5028,0.064089327,3.68E-06,0,1
2591,16,156905,0.033107259,0.006735168,0.205306229,3,1608.411765,0.174263572,0.000347504,0,1
2592,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2593,13,156905,0.012160808,0.002024126,0.225177296,1,1736.571429,0.154946274,0.001772846,0,1
2594,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2595,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2596,2,156905,0,0.002915074,0.491049523,0,9166.666667,0.175264171,3.81E-06,0,1
2597,1,156905,0,0.001785111,0.585287185,0,3964,0.050527067,1.31E-06,0,1
2598,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2599,2,156905,0,0.002915074,0.482025497,0,3704.666667,0.070832218,1.86E-05,0,1
2600,7,156905,0.048261709,0.006247889,0.285337756,3,579.25,0.029533606,0.006341298,0,1
2601,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2602,11,156905,0.026270347,0.004372611,0.268422922,2,6062.416667,0.463647024,5.00E-05,0,1
2603,1,156905,0,0.001785111,0.590358255,0,5028,0.064089327,3.68E-06,0,1
2604,2,156905,0,0.002915074,0.500708451,0,9144.666667,0.174843537,5.64E-06,0,1
2605,2,156905,0,0,0.464098146,0,203.6666667,0.003894051,0,0,1
2606,2,156905,0,0.002915074,0.502466601,0,9126.666667,0.174499382,4.65E-06,0,1
2607,2,156905,0,0.002915074,0.491049523,0,9166.666667,0.175264171,3.81E-06,0,1
2608,2,156905,0,0.002915074,0.495945638,0,12316.66667,0.235491313,4.46E-06,0,1
2609,1,156905,0,0.001785111,0.59251154,0,5001,0.063745172,2.69E-06,0,1
2610,5,156905,0.01857594,0.005153172,0.328721884,1,456.5,0.017456311,0.009566429,0,1
2611,2,156905,0,0.001457537,0.467467277,0,1634.333333,0.031248008,9.25E-06,0,1
2612,1,156905,0,0.001785111,0.59251154,0,5001,0.063745172,2.69E-06,0,1
2613,5,156905,0,0.005153172,0.381925726,0,10980.83333,0.419901087,1.33E-05,0,1
2614,2,156905,0,0.002915074,0.488591548,0,6311,0.120664602,6.11E-06,0,1
2615,1,156905,0,0.001785111,0.576443561,0,4438.5,0.056575274,2.43E-06,0,1
2616,5,156905,0.01857594,0.001030634,0.334567593,1,2061.833333,0.078843384,1.07E-05,0,1
2617,38,156905,0.029144333,0.008489209,0.148768414,4,1960.358974,0.487259888,0.003824839,0,1
2618,5,156905,0.037151881,0.003091903,0.343598885,2,4475.166667,0.171127936,2.77E-05,0,1
2619,4,156905,0,0.004516013,0.404492204,0,11165.8,0.35581176,9.58E-06,0,1
2620,1,156905,0.032174473,0,0.568803362,1,425,0.005417256,4.40E-05,0,1
2621,6,156905,0.017197979,0.000954182,0.305787336,1,367.8571429,0.0164111,7.53E-05,0,1
2622,10,156905,0.013719241,0.005328217,0.290829524,1,7060.727273,0.494997005,7.72E-05,0,1
2623,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2624,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2625,2,156905,0,0.002915074,0.483783647,0,3686.666667,0.070488063,1.76E-05,0,1
2626,18,156905,0.052193887,0.002316666,0.191035684,5,1301.315789,0.157578423,9.08E-05,0,1
2627,4,156905,0,0.004516013,0.413292629,0,11401.6,0.363325813,1.08E-05,0,1
2628,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2629,2,156905,0,0.001457537,0.464426,0,303.3333333,0.005799651,3.43E-05,0,1
2630,3,156905,0,0.003786792,0.445027063,0,11751.5,0.299580641,8.14E-06,0,1
2631,1,156905,0,0.001785111,0.576443561,0,4438.5,0.056575274,2.43E-06,0,1
2632,7,156905,0,0,0.284200912,0,103.625,0.005283418,0,0,1
2633,59,156905,0.041119597,0.002933237,0.107134953,7,422.8166667,0.161682791,0.002524265,0,1
2634,1,156905,0,0.001785111,0.568401824,0,149,0.001899226,0.001745201,0,1
2635,2,156905,0.026270347,0,0.469914963,1,1690.333333,0.032318713,1.63E-05,0,1
2636,1,156905,0,0,0.569283874,0,811.5,0.010343773,0,0,1
2637,1,156905,0,0.001785111,0.590358255,0,5028,0.064089327,3.68E-06,0,1
2638,3,156905,0,0.003786792,0.439312605,0,9077.75,0.231418811,8.07E-06,0,1
2639,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2640,1,156905,0,0,0.568401824,0,28,0.000356902,0,0,1
2641,151,156905,0.077503968,0.006962053,0.086202019,21,1164.736842,1.128318866,0.004748148,0,1
2642,22,156905,0.047438672,0.005264005,0.203684473,5,4068.826087,0.59642716,0.000147061,0,1
2643,2,156905,0,0.001457537,0.4827811,0,5793.333333,0.110766956,1.96E-06,0,1
2644,2,156905,0,0.002915074,0.502466601,0,9126.666667,0.174499382,4.65E-06,0,1
2645,2,156905,0,0.002915074,0.496948185,0,9858,0.188482276,5.19E-06,0,1
2646,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2647,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2648,3,156905,0,0.003786792,0.445027063,0,11751.5,0.299580641,8.14E-06,0,1
2649,2,156905,0.026270347,0.002915074,0.479790432,1,2914,0.055714887,5.52E-05,0,1
2650,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2651,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
2652,2,156905,0,0.002915074,0.488591548,0,6311,0.120664602,6.11E-06,0,1
2653,1,156905,0,0.001785111,0.584525024,0,9786,0.124737104,2.50E-06,0,1
2654,1,156905,0,0.001785111,0.591283676,0,8689,0.11075421,1.96E-06,0,1
