,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
5153,1,47159,0,0,48,0.002035623,0,0,1
5154,2,47159,0,0,587.6666667,0.037383376,0,0,1
5155,136,47159,0,59,1659.284672,4.820229008,0.007815958,0,1
5156,3,47159,0,2,3660.5,0.310474979,1.63E-05,0,1
5157,4,47159,0,2,3282,0.347964377,2.57E-05,0,1
5158,2,47159,0,0,782,0.049745547,0,0,1
5159,1,47159,0,0,965,0.040924512,0,0,1
5160,1,47159,0,0,2119,0.089864292,0,0,1
5161,23,47159,0,8,2064.916667,1.050848176,0.00020621,0,1
5162,1,47159,0,1,3762.5,0.159563189,1.31E-06,0,1
5163,8,47159,0,1,967.7777778,0.184690416,1.12E-05,0,1
5164,2,47159,0,0,2077,0.132124682,0,0,1
5165,51,47159,0,20,1915.692308,2.112298558,0.0013018,0,1
5166,67,47159,0,23,1905,2.746819338,0.000413878,0,1
5167,1,47159,0,1,1580,0.067005937,1.14E-05,0,1
5168,56,47159,0,28,2845.754386,3.439525021,0.000464448,0,1
5169,1,47159,0,0,1350,0.057251908,0,0,1
5170,57,47159,0,23,2302.672414,2.831955047,0.000671286,0,1
5171,25,47159,0,6,2115.923077,1.16653944,0.000127216,0,1
5172,5,47159,0,3,2324.166667,0.295695505,0.000164221,0,1
5173,1,47159,0,1,3762.5,0.159563189,1.31E-06,0,1
5174,1,47159,0,0,2119,0.089864292,0,0,1
5175,1,47159,0,0,70.5,0.002989822,0,0,1
5176,1,47159,0,0,1708.5,0.072455471,0,0,1
5177,11,47159,0,3,1986.416667,0.505449534,7.64E-05,0,1
5178,1,47159,0,0,740.5,0.031403732,0,0,1
5179,125,47159,0,42,1244.52381,3.325063613,0.01008468,0,1
5180,4,47159,0,0,713,0.075593723,0,0,1
5181,2,47159,0,0,1520.333333,0.096713316,0,0,1
5182,4,47159,0,2,752.4,0.079770992,0.002094477,0.999000999,1
5183,30,47159,0,9,1637.354839,1.076293469,0.000323297,0,1
5184,111,47159,0,28,1434.973214,3.407909245,0.001172485,0,1
5185,3,47159,0,0,216.5,0.01836302,0,0,1
5186,86,47159,0,39,2478.908046,4.573049194,0.001295118,0,1
5187,2,47159,0,1,2508.666667,0.159584394,1.31E-06,0,1
5188,1,47159,0,1,3762.5,0.159563189,1.31E-06,0,1
5189,1,47159,0,0,411,0.017430025,0,0,1
5190,2,47159,0,2,2165,0.137722646,4.08E-05,0,1
5191,2,47159,0,0,462.3333333,0.029410517,0,0,1
5192,6,47159,0,2,3016.142857,0.447688719,1.76E-05,0,1
5193,1,47159,0,0,38,0.001611535,0,0,1
5194,1,47159,0,0,1708.5,0.072455471,0,0,1
5195,4,47159,0,0,870.4,0.092281595,0,0,1
5196,1,47159,0,0,5,0.000212044,0,0,1
5197,1,47159,0,0,735.5,0.031191688,0,0,1
5198,3,47159,0,2,338,0.028668363,0.000607594,0,1
5199,17,47159,0,5,1831.055556,0.698876166,5.27E-05,0,1
5200,23,47159,0,6,1026.583333,0.522434266,0.000795594,0,1
5201,101,1362,0,41,497.5686275,37.2355099,0.000788973,4.856449079,1
5202,2,1362,0,0,23.33333333,0.0513573,0,0,1
5203,34,1362,0,4,293.8,7.544387381,4.57E-05,1.499250375,1
5204,504,1362,0,62,289.9029703,107.4108584,0.001984137,9.498416931,1
5205,1,1180,0,0,7,0.011854361,0,0,1
5206,22,1180,0,2,123.5217391,2.405588484,3.44E-05,0,1
5207,4,1170,0,0,123,0.525192143,0,0,1
5208,141,1170,54,14,75.33802817,9.135781383,0.187104603,0,1
5209,6,804,0,2,42.42857143,0.368944099,0.006331804,0,1
5210,148,2590,0,12,122.7583893,7.059436511,0.02006902,3.799240152,1
5211,448,2590,0,90,263.0846325,45.5905056,0.043841759,1.727233472,1
5212,189,2590,0,10,115.5684211,8.474720185,0.011512623,8.495752124,1
5213,141,2590,0,41,276.9577465,15.17869548,0.024492337,1.549922504,1
5214,353,2590,0,84,291.700565,39.85411038,0.032968094,1.39996889,1
5215,772,2590,610,117,250.068564,74.6055577,3.162143709,0,1
5216,39,1855,0,21,636.25,13.71228448,0.000458891,21000,1
5217,196,1855,115,32,264.8832487,28.11530172,0.261658669,0,1
5218,607,1855,0,76,318.8667763,104.4563578,0.003763046,4.066395574,1
5219,92,1855,0,35,576.9892473,28.91163793,0.00068244,35000,1
5220,19,1855,0,8,537.5,5.792025862,0.000106082,6.993006993,1
5221,5,1855,0,1,393.6666667,1.27262931,2.49E-05,0,1
5222,94,1993,0,16,127.1894737,6.059679037,0.006631789,1.099890011,1
5223,135,1993,0,50,195.75,13.35105316,0.027501951,3.583034747,1
5224,32,1993,0,16,204.8181818,3.389669007,0.01569482,3.599280144,1
5225,4,775,0,2,129.2,0.832474227,0.000834537,0,1
5226,2,775,0,1,127,0.490979381,0.000504286,0,1
5227,790,71,0,2,5.470290771,60.09722222,0.00060742,0,1
5228,126,95,46,32,16.78740157,22.20833333,1.010087667,4.888345739,1
5229,441,138,40,68,17.87330317,56.83453237,0.300000835,20.99475131,1
5230,325,2719,0,29,357.2607362,42.81875,0.001611238,6.748312922,1
5231,24,2719,0,18,1154.52,10.61139706,0.000321416,0,1
5232,26,2719,0,13,966.7777778,9.596691176,0.000245545,5.497251374,1
5233,529,3118,0,34,116.7962264,19.84674575,0.000772045,0,1
5234,18,185,0,1,19.73684211,2.016129032,0.000149076,0,1
5235,30,589,0,0,28.93548387,1.520338983,0,0,1
5236,9,884,0,0,41.2,0.465536723,0.002232143,0,1
5237,23,417,0,7,31.45833333,1.806220096,0.000761315,5.994005994,1
5238,4,417,0,0,3.6,0.043062201,0,0,1
5239,41,1398,0,9,303.7619048,9.119370979,0.000380571,0,1
5240,452,1398,0,56,151.6247241,49.0964975,0.012392313,0.806425599,1
5241,10,1398,0,0,117.0909091,0.920657613,0,0,1
5242,91,489,1,6,20.67391304,3.881632653,0.00783597,6.993006993,1
5243,17,489,0,6,43.38888889,1.593877551,0.011914166,1.9990005,1
5244,67,135,0,0,11.57352941,5.786764706,0,0,1
5245,11,5152,0,4,470.0833333,1.094702115,0.000108572,0,1
5246,38,5152,0,7,483.1282051,3.65651077,0.000188673,0,1
5247,91,5152,0,34,661.4673913,11.80962546,0.004997923,0,1
5248,218,5152,0,30,476.826484,20.26489424,0.000947409,0,1
5249,305,5152,0,62,496.0522876,29.45701533,0.002335591,0,1
5250,1,5152,0,1,267,0.103628954,0.001033058,0,1
5251,54,5152,0,23,870.1636364,9.287599457,0.000414353,0,1
5252,1,5152,0,0,2,0.000776247,0,0,1
5253,243,70,0,4,5.106557377,17.54929577,0.015779202,0.249937516,1
5254,258,70,3,0,6.397683398,23.33802817,0.004502967,3000,1
5255,27,66,0,6,12.96428571,5.417910448,0.010604029,4.995004995,1
5256,230,362,0,20,28.34632035,18.03856749,0.008684806,2.499583403,1
5257,65,362,0,3,31.96969697,5.812672176,0.000528087,0,1
5258,535,504,0,14,28.44589552,30.19207921,0.002863326,0.399960004,1
5259,6,504,0,0,28,0.388118812,0,0,1
5260,92,504,0,7,62.21505376,11.45742574,7.22E-05,0,1
5261,5,504,0,2,43.16666667,0.512871287,0.001133974,0,1
5262,5,298,0,0,6.833333333,0.137123746,0,0,1
5263,46,529,0,15,87.0212766,7.716981132,0.015267934,4.248937766,1
5264,19,269,0,1,17.85,1.322222222,9.83E-05,0,1
5265,279,269,0,4,21.76428571,22.57037037,9.07E-05,0,1
5266,9,523,0,0,51.9,0.990458015,0,0,1
5267,10,5974,0,6,702,1.292384937,0.001628295,0,1
5268,47,5974,0,24,940.9791667,7.559330544,0.003553398,0.529380625,1
5269,8,5974,0,2,642.3333333,0.967531381,7.81E-05,0,1
5270,414,5974,941,108,577.486747,40.10995816,6.999027831,0,1
5271,4636,5974,2450,231,103.41708,80.25857741,37.33679697,0,1
5272,227,5974,0,63,672.8903509,25.67682008,0.012446621,0,1
5273,20,5974,0,17,827.9047619,2.909790795,0.006424294,0.999888901,1
5274,159,5974,0,49,717,19.2,0.004435541,0,1
5275,135,5974,0,46,786.6911765,17.90627615,0.009958156,0,1
5276,105,5974,0,28,728.0943396,12.91682008,0.003320313,0,1
5277,30,5974,0,18,1256.193548,6.51748954,0.001816915,0.26664889,1
5278,23,5974,0,13,929.6666667,3.734225941,0.002812326,3.332222592,1
5279,77,5974,0,19,500,6.527196653,0.003678555,0,1
5280,63,9328,0,35,1333.578125,9.148783364,0.004229521,1.499906256,1
5281,11,9328,0,7,2271.333333,2.921642191,0.000234571,0,1
5282,160,9328,0,88,1838.78882,31.73384071,0.005625654,4.157675912,1
5283,5,9328,0,3,1848.166667,1.18865902,0.000127462,0,1
5284,34,9328,0,24,2178.428571,8.172901704,0.000799622,3.33277787,1
5285,13,9328,0,5,681.2142857,1.022296066,0.000700363,0,1
5286,6,9328,0,2,876.4285714,0.657626755,5.22E-05,0,1
5287,13,9328,0,7,1791.142857,2.687962268,0.000267989,0,1
5288,418,9328,0,157,1331.317422,59.79440454,0.010868479,3.4735928,1
5289,123,9328,0,73,1866.532258,24.80973309,0.00422595,4.06224611,1
5290,30,9328,0,22,2514.064516,8.354164433,0.000599744,22000,1
5291,6,9328,0,5,1799.285714,1.350091114,0.000108001,0,1
5292,49,9328,0,32,1620.2,8.683674563,0.002704895,0.789432135,1
5293,5,9328,0,5,3135,2.016293279,0.000121858,0,1
5294,205,9328,0,66,1018.126214,22.48193804,0.006159529,0,1
5295,67,136,0,15,37.19117647,18.45985401,0.05688295,11.994003,1
5296,23,2718,0,13,676.2083333,5.968738507,0.001055734,0,1
5297,458,2718,0,81,365.335512,61.67304156,0.007749308,0,1
5298,40,2718,0,18,699.7804878,10.55204119,0.000355012,0,1
5299,100,2718,0,33,585.8415842,21.76167709,0.001626348,0,1
5300,68,2718,0,19,301.2753623,7.645457889,0.003840062,0.99990001,1
5301,41,1357,0,7,175.3095238,5.421944035,0.002915586,1.749562609,1
5302,34,695,0,14,161.1714286,8.104885057,0.00248814,0,1
5303,104,695,0,30,157.6190476,23.77873563,0.007535482,0,1
5304,10,128,0,7,21.09090909,1.798449612,0.017420717,0,1
5305,99,998,0,30,156.34,15.64964965,0.009178527,2.44417287,1
5306,117,998,0,30,149.7711864,17.69069069,0.010684434,8.247938015,1
5307,200,998,0,64,180.6965174,36.35635636,0.020839146,2.249887506,1
5308,59,3106,0,20,721.3166667,13.929514,0.000364426,0,1
5309,72,3106,0,40,871.1369863,20.46765369,0.002088873,0,1
5310,5,3106,0,1,527.5,1.018667525,1.21E-05,0,1
5311,32,682,0,11,81.18181818,3.922401171,0.006924119,1.749562609,1
5312,10,682,0,3,81.81818182,1.317715959,0.000922903,0,1
5313,12,1748,0,0,14.30769231,0.106346484,0,0,1
5314,4,1748,0,0,66.6,0.190394511,0,0,1
5315,11,1748,0,0,35.75,0.245283019,0,0,1
5316,42,212,15,10,30.46511628,6.150234742,0.130970463,3.99900025,1
5317,157,1952,0,24,167.335443,13.53763441,0.008537095,0,1
5318,806,1952,0,49,108.8983891,44.99795187,0.020385411,0,1
5319,5,1952,0,2,144.5,0.443932412,2.31E-05,0,1
5320,33,1952,0,11,270.4705882,4.708653354,0.002524488,0,1
5321,10,1952,0,1,155.6363636,0.876600102,0.000740461,0,1
5322,28,1952,0,10,245.6206897,3.647209421,0.000966935,0,1
5323,86,1952,29,13,151.2528736,6.737839222,0.055565972,0,1
5324,43,218,0,7,27.81818182,5.589041096,0.008878326,0,1
5325,17,795,0,5,108.2222222,2.447236181,0.000286136,0,1
5326,8,253,0,2,19.44444444,0.688976378,0.000668767,0,1
5327,20,253,0,2,31.9047619,2.637795276,3.03E-05,0,1
5328,5,289,0,1,14.33333333,0.296551724,0.004424779,0,1
5329,410,1999,67,1,32.32846715,6.6435,0.536579535,0,1
5330,4,1999,0,0,76.8,0.192,2.14E-05,0,1
5331,1,1999,0,0,116.5,0.1165,0,0,1
5332,16,1999,0,3,138.4117647,1.1765,0.003016824,0,1
5333,189,1999,0,1,34.66842105,3.2935,0.010391867,0,1
5334,100,240,43,17,29.98019802,12.56431535,0.213694588,4.777246973,1
5335,29,240,0,13,23.93333333,2.979253112,0.029165826,11.98801199,1
5336,322,208,11,11,31.6625387,48.93301435,0.018463593,4.399120176,1
5337,50,136,0,5,14.29411765,5.321167883,0.000207527,0.666444518,1
5338,2202,319,72,300,22.84748071,157.290625,0.623790596,6.444301238,1
5339,31,619,0,3,41.59375,2.146774194,0.000278532,0,1
5340,303,167,17,2,4.463815789,8.077380952,0.320045747,0,1
5341,97,2546,0,13,215.3673469,8.2866117,0.007544832,0.666592601,1
5342,35,2546,0,6,186.6388889,2.638005497,0.000487186,0,1
5343,18,2546,0,8,505.9473684,3.774244209,0.000977189,0,1
5344,121,905,0,5,35.48360656,4.778145695,0.001891758,0,1
5345,372,1137,0,34,158.2654155,51.87434095,0.003691294,0,1
5346,26,1137,0,6,118.6296296,2.814586995,0.002150394,0.499875031,1
5347,12,48,11,8,11.46153846,3.040816327,0.218999382,12.98701299,1
5348,2,2504,0,0,329.3333333,0.394411178,0,0,1
5349,42,2504,0,3,109.1627907,1.873852295,0.002421271,0,1
5350,12,2504,0,3,163,0.845908184,0.000122341,0,1
5351,15,293,0,2,28.5625,1.554421769,0.001046867,0,1
5352,7,293,0,1,19.875,0.540816327,0.002874724,0,1
5353,194,293,19,6,16.87179487,11.19047619,0.14921013,0,1
5354,91,822,0,16,95.81521739,10.71081409,0.01786455,0.538420122,1
5355,112,822,0,4,101.8495575,13.98420413,9.96E-05,0,1
5356,661,767,56,17,38.69939577,33.35807292,0.654768794,4.166319473,1
5357,254,767,15,5,33.42745098,11.09895833,0.175964226,3.749062734,1
5358,42,62,25,13,14.58139535,9.952380952,0.111187211,27000,1
5359,3,1295,0,0,106.25,0.327932099,0,0,1
5360,81,326,0,11,12.18292683,3.055045872,0.004846255,0,1
5361,8,326,0,4,43.11111111,1.186544343,0.003823859,0.666444518,1
5362,720,901,71,33,86.18723994,68.8924612,0.086544858,4.646785483,1
5363,24,191,0,1,24.4,3.177083333,0.017726383,3.996003996,1
5364,56,3743,0,19,518.0526316,7.887019231,0.002995146,1.110987668,1
5365,120,3743,0,33,519.7768595,16.79834402,0.004618363,0,1
5366,427,3743,0,87,445.4602804,50.92334402,0.01205921,0,1
5367,130,3743,0,46,819.3282443,28.66773504,0.002173986,0,1
5368,15,375,0,4,36.875,1.569148936,0.010339463,0,1
5369,6,375,0,3,65.85714286,1.22606383,0.001973845,0,1
5370,1,990,0,0,8.5,0.01715439,0,0,1
5371,12,990,0,0,18.38461538,0.241170535,0,0,1
5372,1,990,0,0,35,0.070635721,0,0,1
5373,3,72,0,0,6.25,0.342465753,0,0,1
5374,86,72,20,42,21.83908046,26.02739726,0.411280624,51.94805195,1
5375,6,2791,0,5,538.5714286,1.350286533,0.001968264,0,1
5376,3,2791,0,1,435,0.623209169,4.88E-05,0,1
5377,87,2791,79,27,238.375,7.513252149,0.216417119,4.187238298,1
5378,17,2791,0,8,351.7777778,2.267908309,0.00164492,1.666111296,1
5379,28,2791,35,20,290.8275862,3.020773639,0.624493406,8.247938015,1
5380,72,2791,0,22,413.2054795,10.80372493,0.000758963,0,1
5381,229,2791,0,51,328.9,27.09419771,0.006884468,0,1
5382,78,2791,88,26,278.0379747,7.867120344,0.515333701,2.749885421,1
5383,176,2791,0,49,390.0451977,24.72707736,0.003637557,0,1
5384,84,2791,18,7,58.57647059,1.783309456,0.123692232,0,1
5385,17,2791,0,13,593.6111111,3.827005731,0.0026699,1.333111148,1
5386,159,2791,0,49,205.63125,11.78402579,0.036761108,2.058702429,1
5387,6,2791,0,1,286.8571429,0.719197708,8.10E-05,0,1
5388,10,102,0,7,16.90909091,1.805825243,0.008664395,5.994005994,1
5389,16,646,0,2,52.64705882,1.383307573,0.002317592,0,1
5390,418,646,32,20,46.86396181,30.34930448,0.27725354,4.54504136,1
5391,12,2343,0,2,137.6923077,0.763651877,0.000320435,0,1
5392,168,2343,0,34,211.5147929,15.25,0.00585491,0,1
5393,83,2343,0,3,102.3928571,3.669368601,0.00035455,0,1
5394,105,365,0,2,14.12264151,4.090163934,0.001476717,1.998001998,1
5395,83,723,0,4,76.96428571,8.929558011,0.000462501,0,1
5396,117,991,51,37,85.06779661,10.11895161,0.094890315,0,1
5397,6,991,0,3,59.28571429,0.418346774,0.015951848,0,1
5398,8,991,0,8,224.8888889,2.040322581,0.02203313,6.993006993,1
5399,327,991,34,30,49.68292683,16.42741935,0.119339288,0,1
5400,22,991,33,18,157.7391304,3.657258065,0.817470191,10.6631123,1
5401,32,3188,0,17,439.5151515,4.548134211,0.010148097,2.332944509,1
5402,268,3188,79,75,214.1784387,18.06647852,0.354330657,5.499750011,1
5403,212,3188,0,59,372.1455399,24.85638131,0.011316955,0.692289941,1
5404,74,3188,0,30,512.76,12.05926623,0.00643272,0.454524794,1
5405,138,3188,0,39,407.9928058,17.78331765,0.006202719,0.749968751,1
5406,692,3188,9,105,93.23809524,20.26152399,0.164346754,2.449938752,1
5407,335,3188,226,114,266.6428571,28.09407338,1.101865732,3.79993091,1
5408,100,3188,0,30,246.9009901,7.819692694,0.010027147,1.06659556,1
5409,19,3188,0,8,646.35,4.053621825,0.000804796,0,1
5410,8,678,0,0,81.77777778,1.083946981,0,0,1
5411,3,356,0,1,35.5,0.397759104,0.005582698,0,1
5412,2,759,0,1,199,0.785526316,0.000315756,0,1
5413,50,759,0,14,102.2352941,6.860526316,0.004401027,0,1
5414,67,759,0,10,158.7058824,14.2,0.000396636,2.999000333,1
5415,45,450,0,7,181.6304348,18.52549889,0.000113452,7000,1
5416,111,1954,0,5,93.08035714,5.332480818,0.000105696,0,1
5417,15,1954,0,0,113.9375,0.932480818,0.003039576,0,1
5418,12,1954,0,1,82.84615385,0.550895141,0.000786513,0,1
5419,21,1954,0,0,105.1818182,1.183631714,0.006092085,0,1
5420,20,1954,0,1,117.952381,1.267007673,0.000500562,0,1
5421,51,18479,0,26,2560.634615,7.205248918,0.002549392,1.454413235,1
5422,125,18479,0,70,2747.888889,18.73560606,0.006993073,1.551670632,1
5423,286,18479,0,138,2193.341463,34.06325758,0.021645903,0,1
5424,259,18479,0,145,2794.180769,39.3120671,0.013230927,3.333240743,1
5425,34,18479,0,23,3127.028571,5.922402597,0.003221613,1.083243063,1
5426,24,18479,0,17,4701.16,6.359794372,0.000693974,7.996001999,1
5427,211,18479,0,120,3113.481132,35.71742424,0.008203141,5.631282564,1
5428,67,18479,0,49,1502.205882,5.527597403,0.021457561,0,1
5429,1484,18479,7417,366,1011.954209,81.31774892,82.48524943,4.704210955,1
5430,432,18479,1518,240,1612.228637,37.77570346,13.20611605,0,1
5431,231,18479,0,131,2495.396552,31.32748918,0.03224018,0,1
5432,16,18479,0,12,5071.529412,4.665367965,0.000542384,0,1
5433,58,18479,0,35,2757.711864,8.804383117,0.006320873,0,1
5434,50,18479,0,18,2045.803922,5.645887446,0.002286401,0,1
5435,420,18479,0,201,2205.653207,50.2478355,0.026970023,2.839235014,1
5436,17,18479,0,15,5338.444444,5.19978355,0.000279174,0,1
5437,558,18479,0,191,1793.193202,54.24215368,0.020830005,3.297802174,1
5438,12,18479,0,6,2455.461538,1.72732684,0.000724279,0,1
5439,41,18479,0,23,2810.97619,6.388582251,0.002160314,1.874765654,1
5440,42,18479,0,28,4260.325581,9.913095238,0.000997378,6.248437891,1
5441,35,18479,0,19,2673.75,5.208603896,0.002422976,0,1
5442,78,18479,0,47,3569.936709,15.26109307,0.002698298,2.769017768,1
5443,137,18479,0,64,3013.644928,22.50449134,0.00332601,3.785443897,1
5444,168,18479,0,82,2370.047337,21.6741342,0.007076218,1.542813062,1
5445,519,18479,0,244,2042.271154,57.46650433,0.032458064,2.174972813,1
5446,2,18479,0,0,965,0.156655844,0,0,1
5447,226,18479,0,109,1618.431718,19.88008658,0.039516541,0,1
5448,117,18479,0,76,3632.661017,23.19556277,0.007430815,2.636243807,1
5449,809,18479,0,270,1475.281481,64.66331169,0.051105456,1.761887982,1
5450,56,18479,0,34,3914.561404,12.0741342,0.001584451,4.427938866,1
5451,29,18479,0,17,2412.133333,3.915800866,0.005524653,1.6247969,1
5452,49,18479,0,36,4920.08,13.31190476,0.000939052,11.32955681,1
5453,242,18479,0,128,2952.617284,38.825,0.008139281,5.523546498,1
5454,14,18479,0,4,2149.066667,1.744372294,0.000632479,0,1
5455,137,18479,0,43,1579.688406,11.79637446,0.008292196,0,1
5456,119,18479,0,76,4016.35,26.08019481,0.003490157,4.333044464,1
5457,146,458,0,28,51.03401361,16.34422658,0.018602912,0.999937504,1
5458,65,458,18,11,31.66666667,4.553376906,0.171225172,11.49425287,1
5459,5,797,0,1,9.833333333,0.073934837,0.001733102,0,1
5460,5,686,0,4,96.33333333,0.841339156,0.004670157,4000,1
5461,2920,111,6,223,3.407052379,88.85714286,0.546651025,4.380848075,1
5462,63,666,0,14,90.609375,8.694152924,0.006867798,0,1
5463,66,1959,0,7,108.3731343,3.704591837,0.009792516,2.499375156,1
5464,2,1959,0,1,296.3333333,0.453571429,0.000492611,0,1
5465,113,175,27,38,25.98245614,16.82954545,0.189065071,7.665389102,1
5466,1176,1003,39,65,40.34069669,47.29183267,0.11984441,4.157675912,1
5467,32,1003,0,11,77.21212121,2.537848606,0.010548237,1.199760048,1
5468,251,1003,0,26,56.6031746,14.20717131,0.023427522,3.285244965,1
5469,469,1054,149,100,100.3595745,44.70995261,0.370640075,3.684113576,1
5470,67,1054,0,17,90.95588235,5.862559242,0.005904994,0,1
5471,671,258,13,3,4.498511905,11.67181467,0.481548972,0,1
5472,193,3525,153,68,248.0360825,13.64690868,0.271439309,6.454252079,1
5473,12,3525,0,3,299.6153846,1.104651163,0.000328113,0,1
5474,36,3525,9,13,120.4324324,1.263754963,0.103897334,9.495252374,1
5475,123,3525,0,69,344.0887097,12.10068066,0.040054606,2.272623972,1
5476,582,3525,0,93,277.5711835,45.89449801,0.013895176,0,1
5477,2,3525,0,1,454.3333333,0.386557005,4.80E-05,0,1
5478,79,3525,0,32,503.825,11.43108338,0.001155081,0,1
5479,101,3525,0,40,389.2352941,11.25978446,0.014679396,1.388811733,1
5480,71,5928,0,31,1405.180556,17.06409175,0.000783241,15.49225387,1
5481,12,5928,0,2,599.8461538,1.315230224,0.000164532,0,1
5482,123,5928,0,29,933.0645161,19.51425198,0.00084635,8.997001,1
5483,9,5928,0,7,1696.9,2.86203407,0.000109277,0,1
5484,28,5928,0,10,955.2758621,4.672457413,0.001179569,0,1
5485,89,5928,0,41,1212.688889,18.40816327,0.001636083,3.199680032,1
5486,194,5928,0,55,904.9025641,29.76151122,0.004995768,3.53818937,1
5487,18,5928,0,6,946,3.031539889,0.000302444,0.749812547,1
5488,11,5928,0,8,1155,2.337662338,0.000447101,0,1
5489,26,5928,0,11,845.9259259,3.852251644,0.004035974,0,1
5490,25,5928,0,9,843.2692308,3.697925451,0.001055864,0,1
5491,271,5928,0,77,842.3970588,38.6459774,0.006174297,3.21035735,1
5492,71,5928,0,25,1159.736111,14.08348794,0.000791706,7.664111963,1
5493,65,5928,0,31,1158.409091,12.89509192,0.006023698,1.999818198,1
5494,316,5928,0,71,771.4100946,41.24422331,0.005421628,3.055385812,1
5495,40,5928,0,23,1155.146341,7.988024962,0.002671435,1.083243063,1
5496,398,5928,0,82,748.8796992,50.39686288,0.006996774,4.37472658,1
5497,947,5928,1956,115,447.9894515,71.62995446,18.26674369,8.994852067,1
5498,55,5928,0,35,1199.982143,11.33395176,0.005839457,1.999846166,1
5499,19,134,0,1,9.5,1.407407407,0.000145117,0,1
5500,41,58042,0,38,14758.66667,10.67939286,0.002331468,4.427938866,1
5501,12,58042,0,7,3631.769231,0.813414193,0.001060409,0,1
5502,53,58042,0,48,14512.51852,13.50164533,0.001714225,5.856306242,1
5503,82,58042,0,68,12005.22892,17.16716917,0.004093328,1.916586809,1
5504,25,58042,0,22,21899.26923,9.809641128,0.00038773,9.995002499,1
5505,63,58042,0,55,13486.79688,14.87095774,0.003642005,8.498583569,1
5506,108,58042,0,90,11979.89908,22.49726927,0.008800695,2.137857315,1
5507,39,58042,0,36,19314.425,13.31042503,0.001515513,11.32955681,1
5508,91,58042,0,79,14163.28261,22.44925314,0.004023207,3.157728541,1
5509,110,58042,144,22,686.7027027,1.313233293,2.244413581,0,1
5510,86,58042,0,79,13136.04598,19.6894716,0.007110363,4.399706686,1
5511,49,58042,0,31,9198.6,7.923952931,0.004046476,0,1
5512,11,58042,0,1,116.5,0.024085592,0.000386548,0,1
5513,2,58042,0,2,4883,0.252381855,0.000134188,0,1
5514,15,58042,0,12,6686.75,1.843254139,0.000694597,0,1
5515,113,58042,0,70,5938.114035,11.66281894,0.008595893,0,1
5516,89,58042,0,43,7296.611111,11.31393967,0.004311352,0,1
5517,364,58042,2727,142,2172.983562,13.66467963,20.85815649,0,1
5518,121,58042,0,103,10643.9918,22.3724997,0.011590087,2.814710566,1
5519,67,58042,0,61,13273.98529,15.5510742,0.003151156,14.24643839,1
